g_loss,d_loss,epoch,step
30.3304500579834,0.08012537658214569,0,167
31.452293395996094,0.0797661691904068,0,168
31.099998474121094,0.00042778081842698157,0,169
30.01412582397461,8.337030158145353e-05,0,170
29.203445434570312,5.756941732215637e-07,0,171
24.900131225585938,3.4093541216861922e-06,0,172
20.839698791503906,0.00010632790508680046,0,173
14.708063125610352,0.00888720154762268,0,174
10.551361083984375,0.05208059400320053,0,175
12.608617782592773,0.024788884446024895,0,176
10.87092113494873,0.0013691294007003307,0,177
8.750452995300293,0.010503539815545082,0,178
7.076018333435059,0.04063505679368973,0,179
10.701069831848145,0.00046256257337518036,0,180
11.68173885345459,0.000426799786509946,0,181
9.530096054077148,0.0066880169324576855,0,182
7.24626350402832,0.09001375734806061,0,183
14.564423561096191,0.00015537205035798252,0,184
14.05775260925293,0.0038699149154126644,0,185
9.139117240905762,0.5626972317695618,0,186
31.010234832763672,0.10851983726024628,0,187
38.37506866455078,0.24670320749282837,0,188
40.35533142089844,0.18277940154075623,0,189
41.128395080566406,0.012542576529085636,0,190
41.23265838623047,0.040623050183057785,0,191
41.1378173828125,8.605539960626629e-07,0,192
40.821571350097656,3.725293140632857e-08,0,193
40.87493133544922,5.159569127499708e-07,0,194
40.81151580810547,2.5675641154521145e-05,0,195
40.562522888183594,1.3969841283767437e-08,0,196
40.59546661376953,0.00032220184220932424,0,197
40.41568374633789,9.77890124431724e-08,0,198
40.74854278564453,6.929338951522368e-07,0,199
40.84021759033203,8.084056162260822e-07,0,200
40.38001251220703,0.011385362595319748,0,201
40.36328887939453,0.00040228007128462195,0,202
40.29645538330078,1.4650861430709483e-06,0,203
40.56424331665039,5.122394668433117e-07,0,204
40.591670989990234,2.197688672822551e-06,0,205
40.4283447265625,0.014688309282064438,0,206
40.354766845703125,4.33074603733985e-07,0,207
40.14006805419922,7.26434166153922e-08,0,208
40.15858840942383,2.7939681679356454e-09,0,209
40.14374542236328,9.31322685637781e-10,0,210
40.08122253417969,0.07576046139001846,0,211
40.014549255371094,4.0978221704790485e-08,0,212
39.86167526245117,1.1175872671742582e-08,0,213
39.71088790893555,4.302821707824478e-07,0,214
39.9359016418457,4.19096046755385e-08,0,215
39.71372985839844,4.656613761255812e-09,0,216
39.751136779785156,5.028095935561771e-18,0,217
39.716400146484375,0.008565979078412056,0,218
39.61463928222656,5.1165000363477635e-18,0,219
39.53884506225586,6.355216238535723e-18,0,220
39.31275939941406,4.656613761255812e-09,0,221
39.49911880493164,7.450582373280668e-09,0,222
39.245750427246094,6.519260686843609e-09,0,223
39.17303466796875,6.798673268804123e-08,0,224
39.16431427001953,9.31322685637781e-10,0,225
39.042930603027344,9.313231075225303e-09,0,226
39.13801193237305,1.7136426322394982e-07,0,227
39.01003646850586,1.8465636912878836e-06,0,228
39.10346221923828,5.308552530891575e-08,0,229
39.06298065185547,5.209381924942136e-06,0,230
39.142494201660156,2.7939681679356454e-09,0,231
39.21752166748047,0.20850422978401184,0,232
39.046791076660156,1.7733867935021408e-05,0,233
38.767738342285156,1.862645371275562e-09,0,234
38.746543884277344,7.450611860804202e-08,0,235
38.64920425415039,1.676382055393333e-08,0,236
38.92094421386719,0.04547552391886711,0,237
38.42686462402344,9.31322685637781e-10,0,238
38.79308319091797,1.0912586021370105e-17,0,239
38.432926177978516,1.3411101917881751e-07,1,240
38.28279113769531,1.5931889265630161e-06,1,241
38.27661895751953,1.862645371275562e-09,1,242
38.41336441040039,1.988800934673085e-17,1,243
38.445762634277344,9.31322685637781e-10,1,244
38.255699157714844,1.8626671760557656e-07,1,245
38.26496124267578,3.725291186640334e-09,1,246
38.03544616699219,5.70955131242072e-17,1,247
38.09021759033203,3.769808143772439e-17,1,248
37.932708740234375,5.4016823014535476e-08,1,249
37.78451919555664,3.725291186640334e-09,1,250
37.964317321777344,5.280777486404986e-07,1,251
37.800533294677734,4.4891038442074205e-07,1,252
37.84269332885742,2.5145750370825226e-08,1,253
37.952674865722656,5.587936779960501e-09,1,254
37.7551383972168,1.862645371275562e-09,1,255
37.740966796875,1.862645371275562e-09,1,256
37.98894500732422,1.2107203239963837e-08,1,257
37.764984130859375,1.862645371275562e-09,1,258
37.78143310546875,9.31322685637781e-10,1,259
37.97178649902344,4.273966786189629e-17,1,260
37.749542236328125,6.519259354575979e-09,1,261
37.903228759765625,7.450582373280668e-09,1,262
37.911136627197266,1.862645371275562e-09,1,263
37.82264709472656,7.450581485102248e-09,1,264
37.65593338012695,3.725290742551124e-09,1,265
37.995365142822266,4.6566133171666024e-09,1,266
37.82223129272461,9.31322685637781e-10,1,267
37.66019821166992,8.12632279121317e-05,1,268
38.05218505859375,1.7881551173104526e-07,1,269
37.83729553222656,2.6342240744270384e-06,1,270
37.8232421875,0.04406352341175079,1,271
37.54225158691406,4.8526974151896996e-17,1,272
37.2913818359375,9.313227966600834e-10,1,273
37.31889343261719,1.117587622445626e-08,1,274
37.17502975463867,0.0007999777444638312,1,275
37.028133392333984,1.729466180701216e-16,1,276
37.01361846923828,5.587936335871291e-09,1,277
37.290924072265625,3.725290742551124e-09,1,278
37.20574188232422,0.03668365627527237,1,279
36.68492126464844,1.862645593320167e-09,1,280
36.488861083984375,1.117587888899152e-08,1,281
36.33887481689453,7.357478892799918e-08,1,282
36.61603546142578,9.313227966600834e-10,1,283
36.52077102661133,1.4020921817521653e-16,1,284
36.44403839111328,1.5139303092917848e-16,1,285
36.5641975402832,1.862645593320167e-09,1,286
36.47244644165039,0.0037890078965574503,1,287
36.360557556152344,1.4507133287624402e-16,1,288
36.237342834472656,4.656614205345022e-09,1,289
36.28899002075195,9.313227966600834e-10,1,290
35.84225082397461,9.313230187046884e-10,1,291
36.09016036987305,1.7439151069434963e-16,1,292
35.82620620727539,4.252065425849389e-16,1,293
36.149200439453125,7.482526416424662e-05,1,294
35.800140380859375,5.587951434904426e-08,1,295
35.73136901855469,3.9115647609833104e-08,1,296
35.76311111450195,4.656614205345022e-09,1,297
35.94607162475586,9.31322907682386e-10,1,298
35.97271728515625,1.573489166280175e-16,1,299
35.86503601074219,9.313230187046884e-10,1,300
35.485965728759766,1.862645815364772e-09,1,301
35.88560485839844,1.862645593320167e-09,1,302
35.787109375,2.9413380616460927e-05,1,303
35.62543487548828,9.313230187046884e-10,1,304
35.66498565673828,4.470359726838069e-08,1,305
35.85847473144531,3.725290742551124e-09,1,306
35.43172836303711,1.117587533627784e-08,1,307
35.57928466796875,0.00012388697359710932,1,308
35.65031433105469,3.966164012882481e-16,1,309
35.59119415283203,3.53352446501781e-16,1,310
35.619808197021484,3.725299180246111e-08,1,311
35.65559005737305,6.519260686843609e-09,1,312
35.44447326660156,4.79643972539634e-07,1,313
35.437522888183594,3.9784179326512905e-16,1,314
35.49608612060547,7.450583261459087e-09,1,315
35.51945114135742,2.7939686120248552e-09,1,316
35.56633758544922,1.4901171851988693e-08,1,317
35.32841873168945,4.763949405792232e-16,1,318
35.715904235839844,2.647093368408752e-16,1,319
35.18438720703125,5.713692509439405e-16,1,320
35.51017379760742,3.1397669058056635e-16,1,321
35.31119918823242,1.0896550151073825e-07,1,322
35.503143310546875,1.862645815364772e-09,1,323
35.263275146484375,1.862645815364772e-09,1,324
34.85398483276367,7.450584149637507e-09,1,325
34.93852233886719,5.5879372240497105e-09,1,326
34.87038803100586,9.52794266595447e-07,1,327
34.530879974365234,6.519280759675894e-08,1,328
34.54823303222656,2.2351770212480915e-08,1,329
34.318477630615234,1.6088437921029774e-15,1,330
34.6440544128418,9.76946202022955e-16,1,331
34.586997985839844,8.381906724252985e-09,1,332
34.23472595214844,1.6764896432157187e-15,1,333
34.63531494140625,7.450585037815927e-09,1,334
34.12897491455078,2.7586766184405868e-15,1,335
34.08967590332031,1.3050039683186769e-15,1,336
33.96723175048828,9.313242399500155e-10,1,337
33.92584991455078,1.8626469255877964e-09,1,338
33.73930740356445,0.02193620428442955,1,339
33.39892578125,1.6018836390685465e-07,1,340
33.281639099121094,4.366388351009559e-15,1,341
33.06309127807617,6.450907635082185e-15,1,342
32.80805206298828,8.381911165145084e-09,1,343
32.446006774902344,5.5879518789936355e-09,1,344
32.12424850463867,1.862666243468425e-09,1,345
31.338001251220703,2.7940623148481336e-09,1,346
29.65062713623047,1.335705768212847e-08,1,347
24.455699920654297,0.03634041175246239,1,348
12.974084854125977,0.9257826209068298,1,349
46.19865798950195,9.917814254760742,1,350
45.89015197753906,3.9893674850463867,1,351
29.026470184326172,4.653488576877862e-05,1,352
9.896845817565918,26.788555145263672,1,353
35.463531494140625,0.454793244600296,1,354
33.297027587890625,0.21082445979118347,1,355
22.8113956451416,1.2463984489440918,1,356
30.33584213256836,0.057733505964279175,1,357
36.5897216796875,0.012737980112433434,1,358
39.08341979980469,0.0007173134945333004,1,359
39.91162872314453,0.04957069456577301,1,360
40.223697662353516,0.0006260558729991317,1,361
39.728050231933594,2.663603595465247e-07,1,362
39.70149230957031,0.11049138754606247,1,363
40.05854797363281,2.1593701603705995e-05,1,364
39.42340850830078,8.400052138313185e-06,1,365
39.84770202636719,2.728810386543046e-07,1,366
39.50918197631836,0.001556508126668632,1,367
39.90752410888672,2.3469456778002495e-07,1,368
39.446231842041016,1.7990465721595683e-06,1,369
39.43320846557617,0.0003166043316014111,1,370
39.18165588378906,0.055245764553546906,1,371
39.415428161621094,4.2655571519389923e-07,1,372
38.091636657714844,3.3807339150371263e-07,1,373
39.206336975097656,0.0550033263862133,1,374
38.18889617919922,0.018429135903716087,1,375
38.481597900390625,0.019472593441605568,1,376
38.392738342285156,2.384201707172906e-07,1,377
38.35429382324219,4.9367157771484926e-05,1,378
37.88151550292969,2.5889460175676504e-06,1,379
37.900604248046875,0.0001882832875708118,1,380
37.90730285644531,0.008207052946090698,1,381
38.02100372314453,8.382279474972165e-07,1,382
37.868064880371094,0.00018249494314659387,1,383
37.804603576660156,6.072361316000752e-07,1,384
38.17579650878906,0.03699905425310135,1,385
37.507843017578125,8.940937163970375e-07,1,386
37.07405090332031,1.660330599406734e-05,1,387
37.46099853515625,5.290000899549341e-07,1,388
36.90266799926758,1.1688825907185674e-06,1,389
36.04962921142578,0.008573939092457294,1,390
36.372413635253906,1.2461989626899594e-06,1,391
35.483436584472656,1.8586165424494538e-06,1,392
34.34087371826172,1.682844619210755e-08,1,393
32.87965393066406,9.026569500747428e-07,1,394
28.596378326416016,1.9613191852840828e-06,1,395
22.22171401977539,0.03568042442202568,1,396
12.931720733642578,4.088481426239014,1,397
48.311851501464844,0.32690000534057617,1,398
58.26823425292969,0.2886962294578552,1,399
57.73230743408203,0.09145474433898926,1,400
59.884803771972656,0.08427456766366959,1,401
60.1646728515625,1.6313796322720009e-06,1,402
58.25144958496094,2.6077076498154383e-08,1,403
58.625938415527344,1.2759220169300534e-07,1,404
60.376380920410156,2.048911973417944e-08,1,405
59.266693115234375,0.002067035064101219,1,406
60.09656524658203,1.2703899301413912e-06,1,407
57.66481018066406,0.0002775610191747546,1,408
59.661766052246094,2.1420445861508597e-08,1,409
59.40338897705078,5.587936335871291e-09,1,410
60.31266784667969,8.257314955174113e-20,1,411
58.62071990966797,0.13856163620948792,1,412
56.95594024658203,1.9371265807421878e-05,1,413
61.38743591308594,1.0855049173267901e-20,1,414
58.89893341064453,4.284090238115823e-08,1,415
57.689884185791016,1.862645371275562e-09,1,416
57.038551330566406,4.656614205345022e-09,1,417
59.8542594909668,6.566077672687243e-07,1,418
57.263607025146484,4.9184527597390115e-06,1,419
58.65016174316406,0.009569856338202953,1,420
58.05988311767578,9.313230187046884e-09,1,421
58.361724853515625,5.652316411091491e-20,1,422
58.83871841430664,8.847613486295813e-08,1,423
59.60441207885742,5.029156824321035e-08,1,424
58.316246032714844,0.04590333625674248,1,425
58.51966094970703,9.467277273595176e-20,1,426
59.91029357910156,0.001118496642448008,1,427
58.511207580566406,3.1716550684203794e-20,1,428
57.324581146240234,2.0370793414645002e-19,1,429
59.13135528564453,4.1909629544534255e-08,1,430
54.94947052001953,1.862645371275562e-09,1,431
57.580833435058594,1.4509042627273327e-19,1,432
58.55162048339844,1.6689325285840598e-19,1,433
57.43089294433594,6.519260686843609e-09,1,434
60.43623352050781,6.097551545676987e-20,1,435
58.78854751586914,4.859442080468334e-19,1,436
57.980552673339844,9.31322685637781e-10,1,437
58.74642562866211,4.656626373389372e-08,1,438
57.552581787109375,2.1027494687890265e-19,1,439
59.75312423706055,1.282666841373528e-19,1,440
57.679176330566406,2.130518697434256e-19,1,441
56.356849670410156,2.6989481670927468e-19,1,442
57.8191032409668,3.725291186640334e-09,1,443
57.16978454589844,0.0006851174985058606,1,444
58.76564025878906,8.623216672276612e-06,1,445
57.56863021850586,3.0735033032750004e-19,1,446
57.64780807495117,9.313231075225303e-09,1,447
57.58924865722656,2.7939681679356454e-09,1,448
58.71910858154297,3.640365007178762e-19,1,449
57.03205871582031,1.2333924516096972e-20,1,450
58.195213317871094,4.356902457984579e-19,1,451
58.44475173950195,0.009488816373050213,1,452
58.95897674560547,9.313231075225303e-09,1,453
58.13739776611328,6.146753150915174e-08,1,454
58.59202194213867,0.04052776098251343,1,455
55.8145751953125,2.4343076802324504e-05,1,456
57.05928421020508,9.076632182029059e-19,1,457
60.28089904785156,7.127049550067974e-21,1,458
57.649757385253906,3.6413951055353317e-19,1,459
56.529842376708984,5.513160023436848e-18,1,460
56.906654357910156,1.1185984476469457e-06,1,461
58.12159729003906,1.0706632938095428e-19,1,462
56.97894287109375,0.00010402485349914059,1,463
58.357872009277344,9.906145443909486e-19,1,464
57.93705749511719,6.873678570823241e-19,1,465
57.60725402832031,3.1659683955795335e-19,1,466
56.83524703979492,1.5180705759121338e-07,1,467
58.128517150878906,9.31322685637781e-10,1,468
57.90718460083008,5.27676704258704e-20,1,469
57.28511047363281,2.4866693593139644e-07,1,470
57.195945739746094,1.1452966985529054e-19,1,471
56.96603775024414,1.715473328761473e-19,1,472
56.28797912597656,5.172411035106601e-19,1,473
57.25141906738281,6.813773737271845e-18,1,474
58.771244049072266,1.0097038954500206e-19,1,475
57.17530822753906,3.337446038489073e-19,1,476
58.435585021972656,1.2058757877011092e-19,1,477
56.682403564453125,2.7596449226830862e-18,1,478
58.91984939575195,1.5467733001877496e-20,1,479
59.79361343383789,4.743471875576283e-19,2,480
57.32421875,3.725291186640334e-09,2,481
58.39354705810547,4.277775291165946e-18,2,482
57.086212158203125,9.331485494780881e-19,2,483
58.12443542480469,3.9105759619783966e-19,2,484
57.386539459228516,2.523924536035338e-07,2,485
56.37474822998047,1.8215390797939679e-19,2,486
57.362403869628906,6.984949862953727e-08,2,487
58.55705261230469,2.998362668795081e-20,2,488
58.74956512451172,1.3610906461775501e-18,2,489
59.43879699707031,5.910821726247735e-19,2,490
57.96285629272461,9.558813338674235e-19,2,491
58.319766998291016,0.10425862669944763,2,492
57.548255920410156,1.927594361821835e-19,2,493
56.41447448730469,4.870339668050838e-19,2,494
58.04774856567383,9.31322685637781e-10,2,495
57.904380798339844,4.46554177469788e-19,2,496
55.749542236328125,1.639909862816871e-19,2,497
56.75843811035156,6.684088774426087e-19,2,498
57.82106399536133,1.6239285718236332e-20,2,499
58.03632354736328,4.7180857025770304e-20,2,500
56.44087600708008,5.078995977567339e-19,2,501
57.82746124267578,2.3483590381955686e-19,2,502
56.69887924194336,2.601331290535657e-19,2,503
60.64205551147461,6.301953852711235e-21,2,504
57.89936828613281,3.086510201419514e-19,2,505
57.69927215576172,1.6484582943121495e-07,2,506
59.580055236816406,1.0851309412170366e-19,2,507
58.26231384277344,3.6684570947568283e-19,2,508
57.314212799072266,6.984950573496462e-08,2,509
55.918006896972656,4.90137269289926e-18,2,510
56.97505187988281,1.7304714057367665e-19,2,511
57.413108825683594,2.8476504258114045e-19,2,512
58.24473190307617,4.925375613119171e-19,2,513
58.123939514160156,3.007030552262356e-19,2,514
57.45728302001953,3.2465249304966586e-20,2,515
58.36577606201172,2.226909795721119e-19,2,516
57.37689208984375,1.1203272177872265e-18,2,517
56.154117584228516,1.971905936097812e-18,2,518
55.980979919433594,7.564189300642961e-19,2,519
58.155296325683594,1.675290342169719e-18,2,520
56.41840362548828,9.31322685637781e-10,2,521
58.05772399902344,1.934926187041124e-20,2,522
56.99689483642578,4.250324888948067e-18,2,523
56.36518096923828,1.753264884503548e-19,2,524
56.94599151611328,7.597841592901032e-19,2,525
59.047157287597656,2.0797036999354163e-18,2,526
58.62310791015625,4.152774962321806e-19,2,527
57.18334197998047,1.0511200144646352e-18,2,528
57.232421875,8.852652351665013e-19,2,529
56.55043029785156,4.387255953959789e-18,2,530
56.125938415527344,1.622438153918526e-18,2,531
57.3165283203125,1.9520047977403987e-18,2,532
59.26788330078125,3.3348862376106483e-20,2,533
58.643089294433594,1.862645371275562e-09,2,534
55.47770690917969,1.4553354958479758e-05,2,535
56.6767578125,5.934068396592619e-18,2,536
56.383338928222656,1.5394352323397753e-18,2,537
57.65828323364258,3.725291186640334e-09,2,538
57.756004333496094,5.72793571172744e-19,2,539
57.95924758911133,7.089864808853389e-19,2,540
53.032203674316406,3.9366418706460144e-18,2,541
55.82621383666992,2.479158265025223e-19,2,542
57.823631286621094,6.806932953606031e-18,2,543
58.53461456298828,8.411302381019102e-19,2,544
57.27631759643555,1.3969851053730054e-08,2,545
55.69983673095703,1.862645371275562e-09,2,546
55.745296478271484,2.8667799080548824e-18,2,547
57.37384033203125,6.97431646607374e-20,2,548
56.25992965698242,1.275695649383124e-05,2,549
55.27953338623047,1.6579857237551096e-18,2,550
57.143672943115234,1.2263539362345665e-19,2,551
57.50094223022461,1.7297420909304362e-18,2,552
57.7059326171875,4.29130806938489e-19,2,553
56.80638885498047,7.827521731661334e-19,2,554
59.72654724121094,3.686020611009644e-21,2,555
55.84187316894531,1.3666916929002998e-18,2,556
56.017269134521484,1.6357158503160741e-18,2,557
56.34352111816406,6.939406755887011e-18,2,558
58.404991149902344,9.859855899843136e-20,2,559
55.01062774658203,8.058829089782893e-20,2,560
57.75285720825195,8.465226285151434e-19,2,561
55.628211975097656,2.5983992971556744e-18,2,562
56.93513107299805,4.2087595801551605e-19,2,563
59.270145416259766,4.080698579646998e-19,2,564
56.06739807128906,1.3351770421402186e-17,2,565
55.95893096923828,1.326188484013911e-18,2,566
57.0650749206543,6.612668812522315e-07,2,567
56.67900085449219,5.211669026978368e-19,2,568
57.505035400390625,1.5186050667568884e-18,2,569
58.2310905456543,9.31322685637781e-10,2,570
56.21723175048828,3.725291186640334e-09,2,571
55.954193115234375,6.5200923597716305e-18,2,572
56.073734283447266,5.230056218019656e-19,2,573
55.510108947753906,2.028422224269885e-18,2,574
57.2889404296875,2.7939681679356454e-09,2,575
56.4896125793457,1.3248917750061576e-18,2,576
58.39811706542969,4.873185686345903e-19,2,577
58.155189514160156,1.7853255003173084e-19,2,578
58.747867584228516,2.897593006257942e-19,2,579
56.23640441894531,9.31322685637781e-10,2,580
56.15106201171875,1.6538121839744733e-18,2,581
55.83149719238281,2.1768341425935368e-18,2,582
55.7135124206543,0.12977507710456848,2,583
56.731224060058594,2.4406294845622103e-18,2,584
56.34978103637695,2.7939681679356454e-09,2,585
55.2218132019043,3.9634110896294555e-19,2,586
58.095458984375,1.5724533807983997e-20,2,587
58.25204086303711,9.31322685637781e-10,2,588
57.500205993652344,1.9095495460059615e-19,2,589
55.97278594970703,4.1652224795770804e-18,2,590
56.498287200927734,1.862645371275562e-09,2,591
55.745758056640625,1.1049747456182423e-17,2,592
56.42163848876953,4.697989659787784e-18,2,593
56.93977355957031,1.8254135625284107e-07,2,594
56.14482879638672,1.862645371275562e-09,2,595
58.43337631225586,1.3227548572912035e-19,2,596
55.040077209472656,3.1977942213462995e-18,2,597
57.24386978149414,1.81817297168876e-18,2,598
55.63835144042969,1.5768176748906393e-17,2,599
55.16887664794922,6.060510397846862e-19,2,600
57.142822265625,1.2714957155022112e-18,2,601
56.042259216308594,0.002216574503108859,2,602
55.652626037597656,1.2220577772678769e-17,2,603
58.53227233886719,2.8640712534402893e-19,2,604
54.50620651245117,1.9524369996104577e-18,2,605
56.95091247558594,8.631144964151888e-18,2,606
55.86528778076172,1.9375880322803345e-17,2,607
58.16053771972656,8.092302762727441e-19,2,608
57.652862548828125,2.989162417055445e-19,2,609
56.053443908691406,1.8211755080653567e-19,2,610
57.2347297668457,7.816308425390162e-06,2,611
